GUID идентификатор элемента;Название элемента;Путь к элементу;Адрес (youtube);Заголовок2-1;Ссылка2-1;Описание2-1;Заголовок3-1;Ссылка3-1;Описание3-1;Заголовок4-1;Ссылка4-1;Описание4-1
"FFBF3E16-615A-BD1F-E15B-11CF2770FD3F";"А нужна ли диета, чтобы похудеть?";;"o-LhLDspUcc";"Чтобы похудеть, нужны не диеты, а специальные бактерии";"https://www.kp.ru/daily/26082/2986042/";"28 май 2013 ... Обнаружены микроорганизмы, способные превратить любого толстяка в аполлона.";"Диета - как похудеть за месяц на 10 кг | Журнал Cosmopolitan";"https://www.cosmo.ru/health/diets/dieta-minus-10-kg/";"10 дек 2013 ... Соблюдение этой диеты поможет тебе сбросить лишние 10 кг веса. ... Потерять 10 кг за неделю — из области фантастики, а похудеть ...";"Зачем мне диета: 9 мотивов для похудения. Выбираем верные ...";"https://www.7ya.ru/article/Zachem-mne-dieta-9-motivov-dlya-pohudeniya-Vybiraem-vernye/";"Диета для похудения. Лишний ... Но будьте осторожны: оно может служить признаком психологических, а то и .... Очень нужен совет опытных по КБЖУ."
"B40EB0A3-4AEC-3EAF-AF4A-75A73CABED00";"От каких фруктов бывает запор";;"GuwgnP-YS-g";"Какие продукты вызывают запор у взрослых и детей (+отзывы)";"http://onwomen.ru/kakie-produkty-vyzyvayut-zapor.html";"5 Продукты, вызывающие запор у грудничков; 6 Как решить проблему ... птицы и рыбы без гарнира, богатого клетчаткой (фруктов, овощей и др.).";"Какие фрукты от запора наиболее эффективны - Zapora.Net";"https://zapora.net/frukty-ot-zapora/";"Какие фрукты можно есть при запоре, а какие стоит избегать? Как уже было сказано ...";"Как питаться при запорах, еда при запорах, продукты от запоров ...";"http://www.inflora.ru/diet/diet313.html";"Лучше всего запоры предупреждать, но если запор уже возник, с ним надо бороться. Причём ... Если добавить к такой каше оливковое масло, свежие овощи и фрукты, ... От каких продуктов запор, какие продукты вызывают запор."
"FE10471C-E308-0D29-FB6E-568B36B29D76";"Какие домашние напитки помогают справиться с жарой";;"D9U0WOLiUsw";"5 способов справиться с жарой | Passion.ru";"https://www.passion.ru/health/obraz-zhizni/5-sposobov-spravitsya-s-zharoy-34880.htm";"15 июл 2009 ... Такой способ также помогает расслабиться и сохранить спокойствие в стрессовых ... Справиться с жарой помогут и другие советы: ...";"12 народных способов справиться с жарой — The Village";"https://www.the-village.ru/village/people/people/102413-12-sposobov-spravitsya-s-zharoy-ot-blogerov";"12 авг 2010 ... 12 народных способов справиться с жарой. The Village ... Обычные способы спастись от жары больше не помогают, .... ЕДА И НАПИТКИ.";"Как справляться летом с жарой в офисе? | Женский клуб - Wclub.ru";"http://www.wclub.ru/ru/articles/trends/3919/";"16 июн 2016 ... Самое время научиться справляться с жарой в офисе. ... Альпы. Говорят, визуализация помогает справляться со многими проблемами. ... Еще в античности его использовали для охлаждения напитков и тела, с чем он ... Отдых 9 полезных советов, как защитить домашних животных от жары."
"C7E427CE-9B3C-F5D9-4D58-1225F9A3D014";"Как похудеть на 25 кг за год";;"qcFDLhI_1FI";"Как реально похудеть: история Анастасии Салаватулиной ...";"http://ru.hellomagazine.com/figura/realnoe-pokhudenie/11139-kak-realno-pokhudet-istoriya-anastasii-salavatulinoy-izbavivsheysya-ot-25-kilogrammov.html";"1 дек 2015 ... Похудела на 25 кг (с 83 до 58 кг) ... Последняя попытка была в ноябре 2014 года, я похудела на 3 килограмма к Новому году, а потом за ...";"Как похудеть за год без диет Стратегия из 5 шагов. Рекомендации.";"https://slimim.com/12752/pohudet-za-god/";"Как похудеть за год без диет. Избавляемся от любого количества килограмм! ... Чтобы похудеть за год на 10-25 кг, можно придерживаться сытного и ...";"Минус 25 кг за 1 год - Истории Успеха - www.calorizator.ru";"http://www.calorizator.ru/article/success/19";"Минус 25 кг за 4 месяца ... Прочитала Алеена Карра, сбросила до 74 кг. ... начну считать, потихоньку войду в колею и продолжу процесс похудения."
"5700A85A-F818-5692-2BE7-BBADAE1A8B20";"Как быстро похудеть: верный способ";;"ptVxvfYuc80";"10 способов похудеть дешево - Комсомольская правда";"https://www.kp.ru/daily/26424/3296917/";"25 авг 2016 ... Для того, чтобы постройнеть, вовсе не обязательно вбухивать огромные суммы в фитнес-центры и специальные препараты.";"Как быстро похудеть? 100% верный способ.";"http://ferrum-body.ru/kak-byistro-pohudet.html";"30 окт 2015 ... Это стенды с различного рода продукцией, помогающей быстро и дорого похудеть, почему дорого, ну не знаю, по-моему 500 рублей за ...";"Самый легкий способ похудеть: просто и эффективно";"http://mygrace.ru/zdorovoe-pitanie/samyj-legkij-sposob-poxudet.html";"12 дек 2017 ... Самый легкий способ похудеть - это не диета или голодание. ... заманчивая перспектива избавиться от лишнего веса быстро и легко."
"973928ED-00C8-2D8E-0F5F-0FE2066B82A4";"Как за 1 неделю похудеть";;"pGkW00_7OFU";"Как похудеть за 1 неделю - Так Просто!";"https://takprosto.cc/kak-pohudet-za-1-nedelyu/";"Лимон, в свою очередь, вовсе не уступает ему в полезных свойствах. Он содержит множество кислот, которые ускоряют обмен веществ, а также ...";"Как похудеть за неделю на 5,7,10 кг и убрать живот в домашних ...";"http://www.allwomens.ru/45280-kak-pohudet-za-nedelyu.html";"29 дек 2016 ... Худеем в домашних условиях на 5-7 кг без жестких диет и сложных упражнений. Правила безопасного похудения на 10 кг за 1 неделю ...";"Как похудеть за неделю на несколько килограмм cosmo.ru ...";"https://www.cosmo.ru/health/diets/kak-pohudet-za-nedelyu/";"20 апр 2011 ... Рассказываем, как похудеть за неделю в домашних условиях ... Первый день проведи на яблоках и кефире: 1 кг яблок и 1,5 литра ..."
"914775F3-91CE-CE4F-41DC-9E524BB75B6E";"Как замедлить обмен веществ";;"P9csh0c42Oo";"Как замедлить метаболизм - wikiHow";"https://ru.wikihow.com/%25D0%25B7%25D0%25B0%25D0%25BC%25D0%25B5%25D0%25B4%25D0%25BB%25D0%25B8%25D1%2582%25D1%258C-%25D0%25BC%25D0%25B5%25D1%2582%25D0%25B0%25D0%25B1%25D0%25BE%25D0%25BB%25D0%25B8%25D0%25B7%25D0%25BC";"А из этой статьи вы узнаете, как можно замедлить свой метаболизм. .... щитовидной железы - это “главный регулятор скорости обмена веществ”, ...";"Узнай как замедлить обмен веществ - как набрать вес";"http://www.rostkilo.ru/metabolizm.html";"Практические советы как замедлить метаболизм для людей с ускоренным обменом веществ.";"Как замедлить обмен веществ? Какие причины усиленного ...";"https://mjusli.ru/zhenskoe_zdorove/other/kak-zamedlit-bystryj-obmen-veshhestv";"Значит, вам полезно будет узнать, как можно замедлить быстрый обмен веществ в своем организме. Когда метаболизм ускоренный, наблюдается ..."
"E490C0F5-A7E7-7C4E-24C3-FCA83226DEC4";"Какие продукты полезны для нервной системы";;"De83C2eYWv4";"Продукты полезные для нервной системы";"http://womanlady.net/zdorove/vashe-zdorove/produkty-poleznye-dlja-nervnoj-sistemy.html";"Ежедневно наша нервная система подвергается атакам извне и поэтому для того, чтобы отразить их или свести к минимуму, мы предлагаем ...";"Диета для нервов. Избавляемся от тревожности, страхов ...";"http://sna-kantata.ru/dieta-dlya-nervov/";"Продукты, полезные для нервов. Клетчатка ... Длительный дефицит этого витамина приводит к разрушению нервной системы. В12 содержится в ...";"Продукты, полезные для нервной системы, пища, снимающая ...";"https://www.poedim.ru/content/1141-produkty-poleznye-dlya-nervnoy-sistemy";"Специалисты-диетологи совместно с медицинскими работниками провели исследования и определили самые полезные для наших нервов продукты."
"A04A5C06-9161-806C-3FFD-1CB0B4D42516";"Похудение без особых диет";;"CEPM4mdyBJY";"Как похудеть без усилий: Топ-10 способов - Диеты и правильное ...";"http://ivona.bigmir.net/health/diet/diets/316088-Kak-pohudet--bez-usilij--Top-10-sposobov";"2 авг 2011 ... Давай рассмотрим десять действенных способов быстро сбросить лишний вес, не прилагая особых усилий.";"Похудеть быстро и без усилий? Мой отрицательный опыт. Как ...";"https://www.7ya.ru/article/Pohudet-bystro-i-bez-usilij-Moj-otricatelnyj-opyt/";"Первое, что я сделала — это купила чай для похудения. Почему-то думала, наивная, что если курс пропью, то непременно похудею без особых усилий.";"Похудеть навсегда: как сбросить вес без особых усилий - Mir24.tv";"https://mir24.tv/news/13801267";"22 янв 2016 ... Какая диета советует есть жирную и вредную пищу и почему есть после ... Похудеть навсегда: как сбросить вес без особых усилий."
"2C3A2AB1-34BF-35BE-7AD3-2A4AC968AE50";"Диета &quot;5 столовых ложек&quot;";;;"10 лучших эффективных диет для быстрого похудения: как ...";"http://www.woman.ru/health/diets/article/89802/";"Всем женщинам во все времена не давал покоя вопрос - как похудеть быстро и эффективно? Существуют ли в реальности эффективные диеты для ...";"Как быстро похудеть. Диеты. Диеты для похудения — cosmo.com ...";"https://www.cosmo.com.ua/health/food/";"Лучшие диеты для похудения. Как похудеть быстро. Все о похудении. Женский Журнал COSMOPOLITAN Украина.";"Самые эффективные диеты для похудения! - Ayzdorov.ru";"https://www.ayzdorov.ru/Dieta.php";"Диеты для похудения – самая разнообразная и востребованная область диетологии. У нас вы найдёте самые эффективные диеты, проверенные не  ..."
"826D9DB2-DA13-D43A-8D9C-C44758C93DB0";"Как не набрать вес в выходные";;"0fO93bgCxeQ";"Правильное питание на выходных (как не набрать калорий): 10 ...";"http://narodmedotvet.ru/pravilnoe-pitanie-na-vyhodnyh-kak-ne-nabrat-kalorij-10-prostyh-no-dejstvennyh-pravil/";"А это чревато не только повышением веса, но и различными сбоями ... Чтобы не набрать лишних килограммов за выходные, нужно помнить о том, что ...";"Как не набирать вес в выходные дни | Обозреватель - obozrevatel";"https://www.obozrevatel.com/health/health/kak-ne-nabirat-ves-v-vyihodnyie-dni.htm";"Как не набирать вес в выходные дни. 24 мая 2011, 13:54 65. В последнее время о лишнем весе говорят не только как о проблеме здоровья, но и как о ...";"Как не поправиться за майские выходные - Sunny7.ua";"https://sunny7.ua/zdorove/zdorovoe-pitanie/kak-ne-popravitsya-za-mayskie-vyhodnye";"Мы не представляем майские праздники без встреч с друзьями, вылазки в лес и пикника в парке. Отказаться от шашлыка очень сложно, но это чревато  ..."
"0A52D323-4CF4-3ECE-48C2-1CACD416E78D";"Как правильно организовать разгрузочный день";;"QMHLEmvnGkw";"Как правильно проводить разгрузочный день - Диеты и ...";"http://ivona.bigmir.net/health/diet/diets/318332-Kak-pravil-no-provodit--razgruzochnyj-den-";"19 сен 2011 ... Узнай, как правильно проводить разгрузочные дни и ознакомься с перечнем самых популярных из них.";"Разгрузочные дни: польза и кому нужны - InMoment.ru";"https://www.inmoment.ru/beauty/health-body/fasting-days.html";"Не стоит совмещать разгрузочные дни ... не может сразу выдержать целый день, ...";"Как правильно организовать разгрузочный день на кефире?";"http://kakhudeut.ru/1399/kak-pravilno-organizovat-razgruzochnyj-den-na-kefire/";"Проведение разгрузочного дня на кефире раз в неделю способствует не только снижению."
"A1CEA4DE-57E4-69F8-E7FD-289DBCA9D68D";"Чем питаться на диете";;"anfPY3bETQk";"Правильное питание для похудения: что кушать, чтобы похудеть";"http://www.azbukadiet.ru/2011/08/01/pravilnoe-pitanie-dlya-poxudeniya.html";"1 авг 2011 ... Ожирение 2 степени — диета для женщин, лечение ... Как правильно питаться, чтобы похудеть в домашних условиях. Прежде всего ...";"Правильное питание для похудения, принципы и советы на ...";"http://www.pravilnoe-pokhudenie.ru/pravilnoe-pitanie-dlya-pokhudeniya.shtml";"В мире существует огромное количество различных диет и систем питания. Многие из них действительно помогают, но стоит помнить, что все диеты ...";"Питание для похудения. Как и что есть, чтобы похудеть и как ...";"https://www.pravda.ru/navigator/pitanie-dlja-pokhudenija.html";"25 ноя 2016 ... Правильное питание для похудения – это, отнюдь, не строгие диеты и не эпизодическое голодание. Это определенный образ жизни."
"B750D7A4-9532-821A-03DA-37B503A30EF2";"Рецепты коктейлей для похудения";;"DRp7NdCQy9c";"Рецепты овощных и фруктовых коктейлей для похудения ...";"http://www.fitnessera.ru/vitaminnye-koktejli-dlya-poxudeniya.html";"Самые Вкусные витаминные коктейли для похудения: с бананом, грейпфрутом, лимоном и киви. Самые полезные коктейли для похудения: с ...";"Коктейль для похудения в домашних условиях: рецепты для ...";"http://www.fitnessera.ru/koktejli-dlya-poxudeniya.html";"Многие спортсмены используют после активных тренировок питательные коктейли для похудения.";"Домашние коктейли для похудения - Lovely-ledy.ru";"https://lovely-ledy.ru/diety/recepty-dlya-poxudeniya/koktejli-dlya-poxudeniya.html";"Рецепты приготовления коктейлей для похудения в домашних условиях. Коктейли для улучшения метаболизма."
"C01BC3DD-B097-EAB6-4BF8-B90F7FC169DA";"Капустная диета &mdash; способ похудеть";;;"Капустная диета для похудения, меню, отзывы и результаты";"http://pohudejkina.ru/kapustnaya-dieta.html";"Эффективная капустная диета для похудения. Меню на 3, 5, 7, 10 дней и на месяц. Рецепты. Отзывы и результаты похудевших, вплоть до минус 24 кг в ...";"Капустная диета: лучшие варианты - Женский журнал ХОЧУ";"https://hochu.ua/cat-hochu-osenj/diety-i-fitnes/article-42892-kapustnaya-dieta-luchshie-variantyi/";"9 сен 2013 ... Капустная диета: лучшие варианты. Капуста – один из самых полезных и низкокалорийных продуктов. За месяц капустной диеты ...";"Капустная диета (минус 24 кг в месяц) - меню, отзывы";"http://www.davajpohudeem.com/diety/kapustnaya-minus-24-kg-v-mesyac.html";"Хотите избавиться от надоевших 20-24 килограммов всего за месяц? Тогда капустная диета для вас. Меню, рецепты, отзывы - все это вы найдете в ..."
"D5B4763B-3548-DB5F-335B-79D6A28C4833";"Как правильно использовать семена льна для похудения";;"KgtI19Zm4gg";"Семена льна для похудения, как правильно ... - Просто Мария.ру";"http://www.prosto-mariya.ru/poleznoe-pohudenie-s-pomoschyu-semyan-lna_995.html";"12 мар 2015 ... С давних времен семена льна применяли не только для похудения, но и общего оздоровления организма. Эти способности льняного ...";"Семена льна для похудения – применение, рецепты, отзывы ...";"https://slimsecret.ru/semena-lna-dlya-pohudeniya.html";"О том, что семена льна для похудения действительно эффективны, прямо ... Похудение с помощью семени льна возможно и при использовании его в ...";"Как принимать семена льна для похудения - 7я.ру";"https://www.7ya.ru/article/Kak-prinimat-semena-lna-dlya-pohudeniya/";"10 май 2017 ... Семена льна для очищения кишечника и похудения крайне ... Решив использовать семена льна в пищу, вы сделаете первый шаг к ..."
"3AE49243-7B95-3317-4AB4-7DAB96082D79";"Альтернативные способы похудеть";;"ltsAKw0w2_I";"10 альтернативных способов похудеть - Фигура - Krasotka";"https://krasotka.postimees.ee/3389423/10-alternativnyh-sposobov-pohudet";"8 ноя 2015 ... Например, автор бестселлера “Eat Bacon, Don't Jog”, Грант Петерсон, много лет пытался похудеть на обезжиренных продуктах и ...";"5 нетрадиционных методов похудения :: JustLady.ru ...";"http://www.justlady.ru/articles-161066-5-netradicionnyh-metodov-pohudeniya";"Этот способ не предполагает никаких ограничений в еде. ... Эти альтернативные методы похудения основаны на внешнем воздействии на организм.";"Альтернативные методы похудения - Woman.ru";"http://www.woman.ru/beauty/body/thread/3992803/";"25 авг 2010 ... Есть два стандартных способа сбросить вес - больше бегать и меньше жрать. И все знают что и то и другое трудно, требует силы воли ..."
"C71A02F2-018A-EAF9-B2AC-B8E8C22CB8D5";"Какие продукты содержат пурины";;"dwiEu-095Z8";"Продукты содержащие пурины - ПродГид";"http://prodgid.ru/pitatelnye-veshhestva-v-produktax/produkty-pitaniya-bogatye-purinami/";"Что такое пурины и какие продукты их содержат? Полезны они или вредны? Информация представлена в данной статье.";"Что такое пурины? Пурины в продуктах | Волшебная Eда.ру";"http://volshebnaya-eda.ru/lechebnoje-pitaniye/pochki-mochevoj-puzyr/chto-takoe-puriny-puriny-v-produktax/";"Пурины встроены в химическую структуру наших генов, генов растений и животных. Относительно небольшое количество продуктов, однако, содержит ...";"Содержание пуринов в продуктах питания.";"http://medlabnews.ru/soderzhanie-purinov-v-produktax-pitaniya/";"Обратите внимание, что содержание пуринов указано в 100 гр. продукта, то есть то, что в 100 гр. чая содержится больше всего пуринов, не означает, ..."
"6E33643F-E5EA-F221-1BB1-B4EC7830B7AD";"Гречневая монодиета";;"3dTgBEotNmg";"Гречневая диета (14 дней) - потеря веса до 12 килограмм. Отзывы";"http://vse-diety.com/grechnevaya-dieta.html";"Одна из самых простых из монодиет гречневая диета в основе меню содержит гречневую кашу. По времени проведения гречневая диета не относится ...";"Монодиета на гречке (гречневая монодиета) - с кефиром, на 3 ...";"http://dietfriendly.ru/diety/mono/monodieta-grechka.html";"Одна из самых популярных и действенных систем похудения - монодиета на гречке.";"Монодиета гречневая - отзывы, на неделю, на 3 дня";"http://dietfriendly.ru/diety/mono/monodieta-grechnevaja.html";"Однообразное питание не пользуется особой популярностью у наших вкусовых рецепторов. Но похудение на гречневой монодиете и сохранение ..."
"12608030-F2D4-20CE-B97E-88670E717799";"Как перебороть голод";;"9ePYXYF1MRw";"Чувство голода – как побороть ? - Атлетик Блог";"http://www.athleticblog.ru/%3Fp%3D2813";"20 июл 2011 ... Этот пост был опубликован в рубрике Питание для похудения и имеет метки Диета, Как избавиться от чувства голода, Как побороть ...";"Как побороть чувство голода при похудении - Похудение с ...";"http://www.calorizator.ru/article/body/hunger";"Диета – это не всегда муки голода. Главное – настроить себя, что вознаграждением будет красивая фигура и толпы любопытных взглядов.";"Как побороть чувство голода при похудении и во время диеты";"http://iledy.ru/diets/kak_poborot_chuvstvo_goloda_pri_pohudenii.htm";"Умение побороть чувство голода пригодится тем, кто соблюдает диету или пытается перейти на правильное питание..."
"A237CF08-9FE6-3B0B-C5E5-9E04FFCFF599";"Как избавиться от вечернего переедания";;"Jif9ge-nteU";"7 способов помогут усмирить вечерний аппетит [ Вечернее ...";"https://www.dobrohub.ru/kak-pohudet/7-sposobov-pomogut-usmirit-vechernij-appetit-vechernee-pereedanie-i-kak-ot-nego-izbavitsya";"Вечернее переедание и как от него избавиться Приучить себя есть только до семи вечера не всем под силу. Но именно поздний ужин провоцирует ...";"Двенадцать способов, как не есть ночью. - Доктор Слим";"http://www.d-slim.ru/st_12_sposobov.html";"25 авг 2017 ... ... мнению всех, призваны нас от этого переедания защитить и избавить: ... И все потому, что человеку вечерний тип питания свойственен от природы. .... Замечено, что вечернее переедание связано не столько с ...";"Как избежать вечернего переедания - Единственная";"http://edinstvennaya.ua/kitchen/healthy-food/9583-4-sposoba-izbezhat-vechernego-pereedaniya";"8 дек 2016 ... Одна из самых частых причин лишнего веса – вечернее переедание. Как избежать этого недуга – читай в нашем материале."
"25D962B7-A51E-95CF-1DD3-D54E5786FA3C";"Советы по использованию кефирной диеты";;"WmJICRap_rY";"Кефирная диета: топ 7 вариантов - Женский журнал ХОЧУ";"https://hochu.ua/cat-health/diet-and-nutrition/article-37499-kefirnaya-dieta-top-7-variantov/";"12 апр 2013 ... Кефир - самый полезный кисломолочный продукт и к тому же низкокалорийный. Именно по-этому все диеты основанные на кефире ...";"Кефирная диета - отличный способ похудеть";"https://svoipravila.ru/dieti/katalog-diet/kefirnaya-dieta-kak-bistro-pohudet.html";"Лечебные свойства кефирной диеты - смотрите и худейте! ... тракта и почек;; Использование с осторожностью моно-кефирной диеты;; Поскольку ... Несколько полезных советов тем, кто решил воспользоваться кефирной диетой:.";"Кефирная диета: её особенности и преимущества | Best Lady";"http://best-lady.com/kefirnaya-dieta-eyo-osobennosti-i-preimushhestva/";"21 апр 2015 ... Женский блог ✿Best Lady✿ Кефирная диета. ... Использование кефирной диеты имеет как свои преимущества, так и определенные ..."
"D2ED06EC-1C4E-C9E0-24F0-5C9BADB687EB";"Особенности летних диет";;"9";"Особенности питания для женщин разных возрастов: полезные ...";"http://ivona.bigmir.net/health/435164-Osobennosti-pitanija-dlja-zhencshin-raznyh-vozrastov-poleznye-sovety";"7 июл 2016 ... Особенности питания для женщин разных возрастов: полезные советы ... При этом диета может нанести здоровью непоправимый ущерб, а в некоторых случаях ... Чем питаться женщинам от 30 до 40 лет. Магний ...";"Диета для тех, кому за 60 | Правильное питание | Здоровье ... - АиФ";"http://www.aif.ru/health/food/21454";"28 окт 2010 ... Сбросить лишний вес после 60 лет нелегко, но возможно. И очень важно ... При каждом заболевании – свои диетические особенности.";"Самая лучшая диета летом для похудения. Меню и особенности";"https://ideales.ru/dietyi-dlya-pohudeniya/samaya-luchshaya-dieta-letom-dlya-pohudeniya-menyu-i-osobennosti.html";"Кроме того, полезная диета летом для похудения (меню примеров разных систем питаний будут далее) подразумевает большое употребление ..."
"3D4F59A2-D817-AE5A-2B13-292968AB7223";"Как правильно питаться";;"6dwkf-MXKtM";"Как правильно питаться. Советы на каждый день | Наука ...";"http://mignews.com.ua/science/zdorove/441743.html";"26 фев 2013 ... Первый совет: питайтесь правильно. Одной из распространенных ошибок людей является отсутствие разнообразных продуктов при ...";"Как правильно питаться на завтрак, в обед и ужин - KitchenMag.ru";"https://kitchenmag.ru/posts/2544-kak-pravilno-pitatsya-na-zavtrak-v-obed-i-uzhin";"Правильное питание и распорядок дня связаны неразрывно. Если вы хотите вести здоровый образ жизни в целом, то огромное значение имеет не ...";"Удар по ожирению. Как питаться, чтобы сбрасывать вес правильно";"http://www.aif.ru/health/food/udar_po_ozhireniyu_kak_pitatsya_chtoby_sbrasyvat_ves_pravilno";"19 ноя 2014 ... Как питаться, чтобы сбрасывать вес правильно. Все материалы сюжета Лечебные диетические столы. Проблема лишнего веса во всём ..."
"4033763E-C23C-1333-1A79-A89B14B29677";"Рацион для беременных женщин";;"AnZNtTzVnHg";"Питание во время беременности. Сбалансированная диета ...";"https://club.nutricia.ua/biblioteka/pitanie-vo-vremya-beremennosti/pitanie-pri-beremennosti";"Правильное питание во время беременности. Сбалансированная диета будущей мамы – на пользу себе и малышу. Основные правила и советы ...";"Здоровое питание во время беременности. Правильное и ... - 7я.ру";"https://www.7ya.ru/article/Zdorovoe-pitanie-vo-vremya-beremennosti/";"Питание беременной женщины. Как организовать здоровое питание во время беременности. Полезные продукты и ограничения.";"Питание при беременности по неделям от А до Я";"https://mamapedia.com.ua/beremennost/vse-o-beremennosti/pitanie-pri-beremennosti-po-nedelyam.html";"Из рациона исключите все неприятные продукты, которые не приносят вам ... Помните, что женщине при беременности можно все, но только в меру."
"83076730-4C26-126D-49B8-858C164F3B68";"Как быстро сбросить вес или похудеть";;"ptVxvfYuc80";"Как быстро похудеть в домашних условиях, как можно быстро ...";"http://www.pravilnoe-pokhudenie.ru/kak-bystro-pokhudet.shtml";"Простая схема быстрого похудения в домашних условиях без вреда для здоровья. ... Как можно быстро сбросить вес без вреда для здоровья? Это легко ...";"Как быстро похудеть на 10 кг в домашних условиях: 10 ...";"http://www.woman.ru/health/diets/article/103225/";"Чтобы быстро похудеть, необязательно обрекать себя на голодание и ставить под угрозу здоровье: решительная .... Мечтаете быстро сбросить вес?";"Похудеть без диет: 22 простых, но эффективных совета";"https://med.vesti.ru/articles/pitanie-i-zozh/pohudet-bez-diet-22-prostyh-no-effektivnyh-soveta/";"22 мар 2017 ... Похудеть без диет проще, чем вы думаете, а есть вкусно и сытно, но при этом ... час сна каждый день помог ему сбросить 7 килограммов за год. ... обычный стакан на высокий и узкий, и ваш вес уменьшится без диеты. ..... Решил сказать людей который хочется похудеть быстро и дешево."
"27E98B80-9A4A-F3F3-F077-36473729B178";"Как рассчитать калорийность макарон";;"_t5x72ndevo";"Как рассчитать калорийность каши и макарон разберем для ...";"https://www.galya.ru/catd_new_page.php%3Fid%3D1355207";"Как рассчитать калорийность каши и макарон Разбере для примера макароны. Я взял 100 гр сухих макарон и сварил. На выходе получилось 270 гр, ...";"Как рассчитать калорийность готовых каш и макарон? • Calorizator ...";"http://forum.calorizator.ru/viewtopic.php%3Ff%3D26%26t%3D3464";"Очень просто. Взвешиваешь все то, из чего ты готовишь, калорийность и белки,жиры , углеводы написаны практически на всех ...";"Рассчитываем калорийность готового блюда - Похудение с ...";"http://www.calorizator.ru/article/body/kcal-dish";"О том, как правильно рассчитать калорийность готового блюда, мы сегодня и будем ... Калорийность макарон / 2 = калорийность съеденной порции."
"CA99B0AD-D6C1-045A-4E1C-33332D0F05EE";"Какая диета поможет избавиться от изжоги";;"EqlMmuLGH_w";"Диета при изжоге на каждый день, правильное питание, меню";"https://gastrosapiens.ru/pishhevod/dieta-dlya-p/pravilnoe-pitanie-pri-izzhoge.html";"2 Как диета поможет справиться с изжогой? ... Диета при изжоге и правильное питание при изжоге – основой способ избавиться от этого состояния ...";"Диета при изжоге - правильное питание при изжоге - Желудок.ру";"http://zheludoc.ru/izzhoga/dieta-pri-izzhoge.html";"Также от такой вредной привычки, как курение, необходимо избавиться. Алкоголь ... Если их не перестать употреблять, то диета от изжоги не поможет.";"Питание при изжоге — избавляемся раз и навсегда | Клуб ...";"http://pitanie-club.ru/pitanie-pri-izzhoge-izbavlyaemsya-raz-i-navsegda/";"30 янв 2014 ... Чтобы избавиться от изжоги, нужно не только выбирать правильные ... помогут избавиться от неприятного жжения в области желудка."
"B05C5A5C-3DD5-ADF5-1418-1616D40B1F7C";"Белковая диета Дюкана";;"Iq8EBsX-omo";"Диета Дюкана: меню на каждый день (3 таблицы), этапы ...";"http://woman365.ru/dieta-dyukana/";"21 июн 2016 ... Белковая диета Пьера Дюкана — успешный коммерческий проект. Разрабатывать его автор начал с 1975 года, работая простым ...";"Диета Дюкан - Диета Дюкан I Описание методики ... - Dukan.Ru";"http://www.dukan.ru/dieta/presentatsia-metodiki/dieta-dukan";"На сегодняшний день белковая диета считается одной из наиболее эффективных методик ... Четкая структура: залог эффективности диеты Дюкан.";"Диета Дюкана - Описание Этапы Фазы Рецепты Разрешеные ...";"http://dukan.com.ua/o-dietakh/diet-ducane-description/";"Описание диеты Дюкана для быстрого сбрасывания веса. ... На первом этапе можно есть только белковые продукты. С каждым следующим этапом ваш ..."
"FBDA992F-0693-881D-AF24-D54AD9DCED97";"Восемь продуктов для очищения организма";;"G_ozjFrUrxk";"Топ-8 продуктов для очищения организма ― Женский журнал ...";"https://womanway.online/article/top-8-produktov-dlja-ochishenija-organizma-/";"Топ-8 продуктов для очищения организма ✿✿✿ расскажет о данной теме, ✓ с фотографиями, ✓ информативно о современных вопросах современной ...";"ТОП-8 продуктов для очищения организма - health info";"http://healthinfo.ua/articles/novosti_zdorovia/27212";"ТОП-8 продуктов для очищения организма. 14 июля 2016 г. Существуют продукты, которые уникальным образом способны подействовать на наше ...";"Весенний детокс: 8 продуктов для очистки организма - Лайфхакер";"https://lifehacker.ru/detox/";"Перечисленные продукты волшебным образом действуют на наше тело и оно автоматически запускаем свою систему очистки. Некоторые из них ..."
"393BD7A5-6D0C-89C2-1A12-CE0B850AC22F";"Как убрать до 8 кг за одну неделю";;"wZsrIf85Syw";"как сбросить 8 килограмм? - Woman.ru";"http://www.woman.ru/health/diets/thread/3923034/";"22 окт 2009 ... Подскажите пожалуйста как сбросить 8 килограмм недельки за три? ... Как сбросить 10кг за одну неделю? Это 7-дневная разгрузочная диета .... На ночь за 3-4 часа до сна могу съесть салат или белок. Нагрузки ...";"Как похудеть за неделю на 5,7,10 кг и убрать живот в домашних ...";"http://www.allwomens.ru/45280-kak-pohudet-za-nedelyu.html";"29 дек 2016 ... Правила безопасного похудения на 10 кг за 1 неделю без вреда для ... Как легко убрать живот и похудеть на 5-7 кг за одну неделю.";"Диета Любимая - похудеть за 7 дней на 10 кг! - Taliya.ru";"http://taliya.ru/diety/dieta-lyubimaya.html";"Диеты, Диеты на неделю // Метки: популярные диеты, похудеть за неделю .... Супер диета Лесенка – похудей до 8 кг за 5 дней! ..... причем оборачиваю проблемные зоны целлофаном ) дабы еще убрать целлюлит ) делаю ..... ужин бульон куриный и одну голень, немного салат с капусты, перед с ном кушвть ..."
