GUID идентификатор элемента;Название элемента;Путь к элементу;Адрес (youtube);Заголовок2-1;Ссылка2-1;Описание2-1;Заголовок3-1;Ссылка3-1;Описание3-1;Заголовок4-1;Ссылка4-1;Описание4-1
9119F6D5-B058-C08A-22FC-DC75E1C13926;Как растворить камень в желчном пузыре;kak-rastvorit-kamen-v-zhelchnom-puzyre;;;;;;;;;;
BBEBFC4E-FFA3-BB1F-8489-37BA1344BF31;Как вывести камни в желчном пузыре;kak-vyvesti-kamni-v-zhelchnom-puzyre;YOosa7bP95A;;;;;;;;;
CCF33E6C-E6FA-FDB5-F38A-A497CFCFCE9C;Как лечить полипы в носу в домашних условиях;kak-lechit-polipy-v-nosu-v-domashnih-usloviyah;;;;;;;;;;
075C084B-9BC7-04A3-FA4A-F7CB252017F6;Как излечить боли в суставах с помощью снега и льда;kak-izlechit-boli-v-sustavah-s-pomoschyu-snega-i-lda;x5E8gmJSrvs;;;;;;;;;
D475D97D-87FF-9B1D-EE68-8DD588306AEB;Народные средства, помогающие восстановить работу мозга после инсульта;narodnye-sredstva-pomogayuschie-vosstanovit-rabotu-mozga-posle-insulta;CcSgpQodubw;;;;;;;;;
C6250C06-2F60-F3C5-FD01-2806619D0D91;Какие успокоительные травы разрешены при лактации;kakie-uspokoitelnye-travy-razresheny-pri-laktacii;;;;;;;;;;
F728F231-FE61-894C-2CF3-3C18C5E68728;Как просто очистить организм от токсинов в домашних условиях;#NAME?;;;;;;;;;;
3A9F56FC-34B8-8574-4B1A-52E79E0C9F12;Какие травы пить при больных почках;kakie-travy-pit-pri-bolnyh-pochkah;;;;;;;;;;
A5706733-B866-30EC-0ABC-3E9CFAE40156;Какие болезни лечит имбирь;kakie-bolezni-lechit-imbir;StJfW7UygCE;;;;;;;;;
8C8EA37C-B8E0-1F7D-82CB-F4CFCAC59FC4;От каких болезней помогает ромашка;ot-kakih-bolezney-pomogaet-romashka;;;;;;;;;;
55E4FF89-D2AC-F401-816D-1742EFBB530E;Как правильно принимать яблочный уксус;kak-pravilno-prinimat-yablochnyy-uksus;;;;;;;;;;
687C68D4-37E9-7FBC-8CE7-0F8C19CE7B6F;Нейропатические боли и перец чили;neyropaticheskie-boli-i-perec-chili;;;;;;;;;;
EA89FE2E-E07A-D2D8-165D-60BCB623C851;Корень калгана: польза и вред;koren-kalgana-polza-i-vred;iE2_0iKImJ4;;;;;;;;;
A01F442E-106E-B684-1AE0-61E075497426;Как повысить потенцию народными методами;kak-povysit-potenciyu-narodnymi-metodami;W_Sf2CWf49g;;;;;;;;;
5A478F47-3238-FCAC-01F3-AC4C14B7F622;Как принимать отвар шиповника;kak-prinimat-otvar-shipovnika;;;;;;;;;;
BDE42114-FECF-AA51-4545-AEAB79640512;Как лечить больные ноги;kak-lechit-bolnye-nogi;;;;;;;;;;
67D46A48-3D44-0F13-BFBD-ADAAB039E0B6;Чем полезны чесночные стрелки;chem-polezny-chesnochnye-strelki;;;;;;;;;;
ABC35C70-0528-418F-A7EE-9CEC03B66EB3;Как лечить натоптыши на ногах дома;kak-lechit-natoptyshi-na-nogah-doma;g5Ff4d6ZVUQ;;;;;;;;;
18D6E76E-3FAC-0661-1DE0-4B3F5D2B4B5E;Как быстро успокоить нервы;kak-bystro-uspokoit-nervy;;;;;;;;;;
CC6CA196-3522-A0AF-AEA3-2A9ACA72406C;Как очистить организм от шлаков и токсинов без лекарств;kak-ochistit-organizm-ot-shlakov-i-toksinov-bez-lekarstv;;;;;;;;;;
793F7006-C65D-AE3D-F14F-CF1BD25355F8;Какая трава помогает от запоров;kakaya-trava-pomogaet-ot-zaporov;;;;;;;;;;
DFBDEC55-853D-F914-B48F-7A36B16B280D;Как отбелить зубы содой;kak-otbelit-zuby-sodoy;Ou4ZSdqT9Xo;;;;;;;;;
9EB5B707-7A6D-1BD5-0FB3-3DF67395402B;Можно ли лечить прыщи аспирином;mozhno-li-lechit-pryschi-aspirinom;zQCLUcdWCPg;;;;;;;;;
015E4417-70B1-2A25-59A8-7A7DB9AA860B;Солнце - вся польза и вред для человека;solnce---vsya-polza-i-vred-dlya-cheloveka;;;;;;;;;;
9A40D2E9-A3DF-CD4E-F6BA-DD917BAA8F2C;Как быстро вылечить ногти;kak-bystro-vylechit-nogti;;;;;;;;;;
2518BA93-BC5F-DF28-B983-7B700BA7DB80;Чем полезен молотый лен;chem-polezen-molotyy-len;;;;;;;;;;
D1E94F2D-A7C7-5EE3-F091-CBB3E8185425;Можно ли принимать горячую ванну при простуде;mozhno-li-prinimat-goryachuyu-vannu-pri-prostude;;;;;;;;;;
53910D1A-93C2-1B17-B035-2B8589818EBB;Как избавиться от бычьего цепня;kak-izbavitsya-ot-bychego-cepnya;;;;;;;;;;
EA66A57A-FB8E-E9FF-4C59-A05CAC221E72;Шанк-Пракшалана: очищение кишечника соленой водой;shank-prakshalana-ochischenie-kishechnika-solenoy-vodoy;;;;;;;;;;
81C4A2D6-BC65-41A1-3BAA-BE51DF02EB8D;Лечение грибка ногтей народными средствами;lechenie-gribka-nogtey-narodnymi-sredstvami;CneDWUgo4kE;;;;;;;;;
AC7634D0-98A4-5B22-6BE8-98AA09F6039B;Как выводить натрий из организма;kak-vyvodit-natriy-iz-organizma;f2h04iTV8g4;;;;;;;;;
71C0B475-D0D4-0FB6-D67D-E63DA30892B9;Прополис и его полезные свойства;propolis-i-ego-poleznye-svoystva;;;;;;;;;;
D6A3DF78-C558-370D-3106-49901CC93898;Уникальные свойства куркумы, о которых многие не подозревают;unikalnye-svoystva-kurkumy-o-kotoryh-mnogie-ne-podozrevayut;;;;;;;;;;
5171D2D2-E31C-C76C-1D06-D9877F737E32;Как пить черный тмин;kak-pit-chernyy-tmin;;;;;;;;;;
615B67F4-C3C6-0E60-BEEF-48BBFE8F6087;Как в домашних условиях удалить выпуклую родинку на лице;kak-v-domashnih-usloviyah-udalit-vypukluyu-rodinku-na-lice;;;;;;;;;;
365AB087-F19D-F06C-36F9-21803B1FAC35;Как избавиться от храпа народными средствами;kak-izbavitsya-ot-hrapa-narodnymi-sredstvami;;;;;;;;;;
B2274E48-72BB-B2DE-7196-A49685F2EBF3;Как лечить невралгию тройничного нерва;kak-lechit-nevralgiyu-troynichnogo-nerva;xawwEzx-ZgE;;;;;;;;;
46FF01F0-0B7F-334C-F845-4D39B6EA6B8F;Какие травы нельзя пить при беременности;kakie-travy-nelzya-pit-pri-beremennosti;;;;;;;;;;
EE006625-2AE3-4DC7-9974-5F989AD651ED;Помогает ли турманиевая керамика человеку;pomogaet-li-turmanievaya-keramika-cheloveku;;;;;;;;;;
403DA87E-67EB-D494-D830-401A47773D93;Чем полезен березовый сок для организма, как его собирать и хранить;chem-polezen-berezovyy-sok-dlya-organizma-kak-ego-sobirat-i-hranit;;;;;;;;;;
533F47AE-2302-7848-33CC-6C4591F9BFF9;Синдром раздраженного кишечника: лечение народными средствами;sindrom-razdrazhennogo-kishechnika-lechenie-narodnymi-sredstvami;;;;;;;;;;
B54E9253-87DA-C0B6-E9CD-CB9D9EB801B5;Как принимать сироп корня солодки при беременности;kak-prinimat-sirop-kornya-solodki-pri-beremennosti;;;;;;;;;;
7E34AA18-D1C9-7798-515D-9E60BAC19AF2;Если аллергия на краску, чем можно красить волосы;esli-allergiya-na-krasku-chem-mozhno-krasit-volosy;;;;;;;;;;
137D09B5-E6C2-0C8D-2822-1347D59F41EB;Народные средства для выведения глистов;narodnye-sredstva-dlya-vyvedeniya-glistov;;;;;;;;;;
1097A712-CA44-723C-21C5-1315ABB2DAC1;Народные противовирусные средства;narodnye-protivovirusnye-sredstva;;;;;;;;;;
7D21E12B-8A75-75E4-1932-EF9EEB738F16;Как приготовить настой ромашки;kak-prigotovit-nastoy-romashki;rHOV3izx45I;;;;;;;;;
C73D6822-B090-5981-3072-26EE7A448168;Как очиститься от токсинов в 2018 году;kak-ochistitsya-ot-toksinov;YBsDR21XA7s;;;;;;;;;
A79E72EB-134B-7A90-B768-0B7830377F1C;Чем полезно варенье из еловых шишек;chem-polezno-varene-iz-elovyh-shishek;;;;;;;;;;
5934CFFC-2998-649B-D021-0916C9C012BD;Как выйти из запоя: советы бывших алкоголиков;kak-vyyti-iz-zapoya-sovety-byvshih-alkogolikov;;;;;;;;;;
D2833F74-E644-741D-7271-90AEE8C2FE68;Какая трава помогает от головной боли;kakaya-trava-pomogaet-ot-golovnoy-boli;;;;;;;;;;
036947FD-99EF-3CE4-6E9B-FCDB9D603A48;Как провести очищение кишечника в домашних условиях;kak-provesti-ochischenie-kishechnika-v-domashnih-usloviyah;;;;;;;;;;
5787DA1C-C7CE-8EE4-CB16-9514CB856539;Лечебные свойства корня малины;lechebnye-svoystva-kornya-maliny;;;;;;;;;;
F08CFE8C-2812-5BF3-92A4-2B191D7DC1AC;Как зеленый чай влияет на здоровье;kak-zelenyy-chay-vliyaet-na-zdorove;;;;;;;;;;
AAC3CF05-4D49-13F7-BEF8-1787AC31506F;Как растворить желчный камень народными средствами;kak-rastvorit-zhelchnyy-kamen-narodnymi-sredstvami;;;;;;;;;;
D7ABDE3A-B07E-5515-11B3-FDFF4BA934F1;Заживляем раны с облепихой;zazhivlyaem-rany-s-oblepihoy;;;;;;;;;;
D74FC018-B3D1-1E1C-F4DD-35DFAE142494;Какие есть народные средства от грибка на ногах;kakie-est-narodnye-sredstva-ot-gribka-na-nogah;;;;;;;;;;
46E97CD3-BD10-E69F-8F04-058274B77FFD;Какими полезными свойствами обладает имбирь;kakimi-poleznymi-svoystvami-obladaet-imbir;;;;;;;;;;
1015D1DE-5D3E-01F7-67C3-CBE589585372;Как избавиться от грибка на пальцах ног;kak-izbavitsya-ot-gribka-na-palcah-nog;LDsM81PE3GA;;;;;;;;;
5FCC0287-69ED-9762-7A84-157D82A0D2C9;Как избавиться от молочницы народным способом;kak-izbavitsya-ot-molochnicy-narodnym-sposobom;bVvwAF1shYg;;;;;;;;;
D6307101-E514-3649-6018-2F70764891E3;Целебные свойства ромашки;celebnye-svoystva-romashki;;;;;;;;;;
3812B7CC-3AFF-BE79-4D78-293E3D16B3D4;Как бороться с плохим настроением с помощью ароматерапии;kak-borotsya-s-plohim-nastroeniem-s-pomoschyu-aromaterapii;opaQmHMElSw;;;;;;;;;
8ECD44FD-86B5-EF0E-7DD5-25BFC8DC2FEA;Народные средства от ушибов и вывихов;narodnye-sredstva-ot-ushibov-i-vyvihov-;;;;;;;;;;
E500B3A6-8BD1-14B1-9EE6-DDB1FE9BB130;Народные средства от глистов;narodnye-sredstva-ot-glistov;5IyhQYHDPpU;;;;;;;;;
44EB8B0B-7CFF-9A34-B153-D1E06264C1A8;Как понизить уровень сахара в крови;kak-ponizit-uroven-sahara-v-krovi;;;;;;;;;;
224C9FB7-8461-7845-2B1A-2D45B466EB6E;Как снизить сахар в крови;kak-snizit-sahar-v-krovi;VJj66aVbGIs;;;;;;;;;
575AAC0B-F2EB-D55C-9D6C-2101E89B02AB;Как вернуть слух;kak-vernut-sluh;;;;;;;;;;
95297FDB-A063-156F-FE64-B387B160FE6B;Как проверить слух ребенка в 2018 году;kak-proverit-sluh-rebenka;;;;;;;;;;
38505A92-79A3-195E-A192-1C8CE80FF06B;Как лечить кашель малиной;kak-lechit-kashel-malinoy;;;;;;;;;;
4A8BF15F-830B-E8D7-4A8C-13A0649A822E;Как лечить залысины;kak-lechit-zalysiny;;;;;;;;;;
72AF062B-0629-B167-F6D0-E48D40FC4DC5;Как снизить повышенный холестерин;kak-snizit-povyshennyy-holesterin;S7n9UzgFka8;;;;;;;;;
3C9B325B-094C-197A-5560-DB5497F487F0;Соли аммония: использование в народной медицине;soli-ammoniya-ispolzovanie-v-narodnoy-medicine;45G4pRZ69aE;;;;;;;;;
E91EEDB1-7CC1-40A6-112B-306368BA6406;Как перестать пускать газы;kak-perestat-puskat-gazy;;;;;;;;;;
A03F4A1E-0EB6-94D7-14F9-04806C32F285;Самые полезные травы;samye-poleznye-travy;;;;;;;;;;
FEA882C5-2731-E543-3C12-D766FAE47E25;Как повысить половую активность;kak-povysit-polovuyu-aktivnost;qSs3wMZlszU;;;;;;;;;
0039FC2B-79A2-BD6C-9458-A700BB3D4D8F;Как избавиться от одышки;kak-izbavitsya-ot-odyshki;hEF8Ts2z84M;;;;;;;;;
93C57D74-CDBF-0549-F5F8-AEA87FBD97CA;Какие домашние средства помогут при шейном остеохондрозе;kakie-domashnie-sredstva-pomogut-pri-sheynom-osteohondroze;;;;;;;;;;
E420CA26-812C-6C50-AC77-45D0BEA57511;Как приготовить пихтовую воду;kak-prigotovit-pihtovuyu-vodu;Gg_YvnXgqLY;;;;;;;;;
EBFE00B5-91C2-DC5C-5E0F-9D8C9E9E1510;Какие лечебные свойства у алоэ вера;kakie-lechebnye-svoystva-u-aloe-vera;;;;;;;;;;
05FE7EE1-2C9F-02E2-6433-549E3B13EBCA;Настойка каштана: полезные свойства, применение, противопоказания;nastoyka-kashtana-poleznye-svoystva-primenenie-protivopokazaniya;;;;;;;;;;
90AC7709-FB94-9B50-2A26-807A035DCC01;Как лечить щитовидную железу пчелиным подмором;kak-lechit-schitovidnuyu-zhelezu-pchelinym-podmorom;;;;;;;;;;
5D1A4467-37D3-A6E1-D7AC-01C70D8136FB;Как проводить лечение кашля народными методами;kak-provodit-lechenie-kashlya-narodnymi-metodami;E5urfpg31ak;;;;;;;;;
AD96B8EE-E518-7AC0-9EE8-70228748B9EB;Как пить настойку боровой матки;kak-pit-nastoyku-borovoy-matki;zALPdS9FNtA;;;;;;;;;
E32F6D5D-57E2-3670-EAA3-52871EA2C5B2;Народные средства, предотвращающие выпадение волос;narodnye-sredstva-predotvraschayuschie-vypadenie-volos;;;;;;;;;;
DD3F16F3-B798-1AA3-9ED8-743430A1E0CE;Какой массаж можно делать дома при пяточных шпорах;kakoy-massazh-mozhno-delat-doma-pri-pyatochnyh-shporah;;;;;;;;;;
CED05222-F6BA-5414-73E3-E11906EE22DB;Как убрать шум в ухе;kak-ubrat-shum-v-uhe;;;;;;;;;;
B8DC9B20-31AB-7806-D2AC-4B0FB4859A98;Как избавиться от постоянной головной боли;kak-izbavitsya-ot-postoyannoy-golovnoy-boli;6NBhFjhnjms;;;;;;;;;
BF2874E3-3CDE-42AC-7A3F-E51023C0BDD1;Как узнать о склонности к сахарному диабету (инсулинонезависимому) по руке;kak-uznat-o-sklonnosti-k-saharnomu-diabetu-insulinonezavisimomu-po-ruke;;;;;;;;;;
742A4720-88B1-D3B8-6706-358B9BF75C54;Контрастный душ для сохранения молодости;kontrastnyy-dush-dlya-sohraneniya-molodosti;;;;;;;;;;
7AAD2C27-07CF-28B3-8F8D-4A11916FB1A9;От чего помогает чистотел;ot-chego-pomogaet-chistotel-;;;;;;;;;;
2D83A9DB-2AA4-8BA2-8AA0-EB5A311A59A7;Как поднять гемоглобин в домашних условиях;kak-podnyat-gemoglobin-v-domashnih-usloviyah;;;;;;;;;;
52E39F09-DA23-DA64-6B96-4794AD326E43;Как вылечить молочницу с помощью народных средств;kak-vylechit-molochnicu-s-pomoschyu-narodnyh-sredstv;BHQ0bWD141I;;;;;;;;;
02849A51-6251-2051-9742-2DDB59DFA1FD;Как правильно заготовить чистотел лекарственный;kak-pravilno-zagotovit-chistotel-lekarstvennyy;RY7trtM4e_8;;;;;;;;;
7EFD7EE8-49D8-E582-38B8-9351C94AD4BE;Как лечить нарыв на пальце народными методами;kak-lechit-naryv-na-palce-narodnymi-metodami;;;;;;;;;;
BB3DD6DE-859C-67DB-406D-207215909C2C;Когда собирать чистотел для лечения;kogda-sobirat-chistotel-dlya-lecheniya;;;;;;;;;;
DF27EC40-5497-A712-81D2-009F7A91A9BB;Как принимать пчелиную огневку;kak-prinimat-pchelinuyu-ognevku;;;;;;;;;;
0AE08908-A8E6-E488-65B6-DB5032F9A0D0;Как лечить гнойные пробки;kak-lechit-gnoynye-probki;57gHp_BnqzM;;;;;;;;;
A111D05F-0A83-E172-7007-F22DBC6FC0F9;Как восстановить костную ткань;kak-vosstanovit-kostnuyu-tkan;;;;;;;;;;
219F615F-B4FE-214B-7560-95DF313C81C4;Как избавиться от газов в кишечнике с помощью имбиря;kak-izbavitsya-ot-gazov-v-kishechnike-s-pomoschyu-imbirya;;;;;;;;;;
D597B065-5099-EFF6-6FF8-F21CF4D05A43;Как лечиться молочным грибом;kak-lechitsya-molochnym-gribom;3zgVFKUOJNg;;;;;;;;;
031EE50B-C6EC-D6F9-C099-91D351230954;Какие собирать травы для чая;kakie-sobirat-travy-dlya-chaya;;;;;;;;;;
26666794-0D86-9710-8DBE-942CE60427A5;Свойства эфирного масла розмарина;svoystva-efirnogo-masla-rozmarina;;;;;;;;;;
8AEC5C01-7E2D-D9A0-EB00-86D1361A4ACF;Как правильно начинать закаляться;kak-pravilno-nachinat-zakalyatsya;;;;;;;;;;
E9E2097D-B777-E77D-8E18-1085ED5FE49F;Какая трава помогает от псориаза;kakaya-trava-pomogaet-ot-psoriaza;;;;;;;;;;
DD32005E-607F-E719-2318-78F3BC07E58D;Народные рецепты с алоэ;narodnye-recepty-s-aloe;ym8ihcq6mlw;;;;;;;;;
D7ADDCC1-2120-3800-BAB4-D5FA04515D2D;Рецепты красоты с алоэ;recepty-krasoty-s-aloe;;;;;;;;;;
676BB7C0-400E-6548-CB5A-1DBA8F3D852B;Как сдвинуть цикл народными средствами;kak-sdvinut-cikl-narodnymi-sredstvami;;;;;;;;;;
DF3917D5-8998-345B-3665-99BF22E393BD;Как лечить молочницу народными средствами;kak-lechit-molochnicu-narodnymi-sredstvami;;;;;;;;;;
13C246AB-FADB-62D0-10D2-990B728AE832;Как пить клюквенный морс при температуре;kak-pit-klyukvennyy-mors-pri-temperature;;;;;;;;;;
F3AF4649-D0D0-C6AA-6CC1-08679D6B8897;Целебные свойства прополиса;celebnye-svoystva-propolisa;KqvUaHmW6cQ;;;;;;;;;
0310E740-40D5-81A0-C996-FA856A4A373D;Какие способы предохранения предлагает народная медицина;kakie-sposoby-predohraneniya-predlagaet-narodnaya-medicina;;;;;;;;;;
048EA4B3-6F2B-C6C9-3EB2-552CC541264D;Какие травы можно пить при беременности;kakie-travy-mozhno-pit-pri-beremennosti;;;;;;;;;;
272648FF-0FFC-2FE0-B267-19C8B8AFF568;Как быстро избавиться от фурункула;kak-bystro-izbavitsya-ot-furunkula;;;;;;;;;;
AAD88B15-97F2-ED25-EC38-63B7D638C8A6;Рецепт настойки из чеснока, лимона и меда;recept-nastoyki-iz-chesnoka-limona-i-meda;nHDNk8tfifo;;;;;;;;;
D14D10F2-A0EE-1473-2A52-4A28152F771A;Как вылечиться от сахарного диабета;kak-vylechitsya-ot-saharnogo-diabeta;;;;;;;;;;
1A6C4AA9-F8F3-E585-9406-62EF3A404054;Как выгнать паразитов;kak-vygnat-parazitov;;;;;;;;;;
D34FEBDB-45A2-8BDD-BA77-23C2640AF7A1;Как пить хельбу;kak-pit-helbu;;;;;;;;;;
C860F055-C114-982B-4C68-2BD82B957F14;Чистка печени овсом: как проводить;chistka-pecheni-ovsom-kak-provodit;;;;;;;;;;
D9D747A8-FFE9-1DEB-E851-3EE97475784C;Как определить склонность к опухолям мозга по руке;kak-opredelit-sklonnost-k-opuholyam-mozga-po-ruke;;;;;;;;;;
AC83F068-21E6-0888-061E-05F1C66F23A7;Как применять барсучий жир;kak-primenyat-barsuchiy-zhir;CRr5MVg3b4k;;;;;;;;;
C147E28B-619A-7C60-8D5B-B648CEFBC373;Как очистить организм с помощью листьев грецкого ореха;kak-ochistit-organizm-s-pomoschyu-listev-greckogo-oreha;;;;;;;;;;
326BDB05-FF56-07F3-23D0-6617AAFCCD9A;Визит к остеопату: эксперимент на себе;vizit-k-osteopatu-eksperiment-na-sebe;;;;;;;;;;
DEC956F9-01CC-D8ED-80BF-566EC726D877;Как лечить неврит слуховых нервов;kak-lechit-nevrit-sluhovyh-nervov;;;;;;;;;;
34738441-2E29-F827-9EBC-20A38D3307B5;Как заваривать боровую матку;kak-zavarivat-borovuyu-matku;;;;;;;;;;
3EB47E28-6435-7143-7F7E-5625D79291E5;Какие травы пить для крепкого сна;kakie-travy-pit-dlya-krepkogo-sna;;;;;;;;;;
BB2B0805-4C8A-1252-3A8D-4F2CF449C598;Как вылечить грудной остеохондроз;kak-vylechit-grudnoy-osteohondroz;mrOWL6iPDu8;;;;;;;;;
CDC5B9F7-CD78-3D79-E9F6-52BE302A1F98;Как приготовить воду с кальцием;kak-prigotovit-vodu-s-kalciem;;;;;;;;;;
D21A86FE-0396-BC6A-BEEF-567351EA9945;Какие травяные завары улучшают кровообращение;kakie-travyanye-zavary-uluchshayut-krovoobraschenie;;;;;;;;;;
2015827D-1F5A-D076-8535-B11C6ED61843;Как сохранить бодрость в жару;kak-sohranit-bodrost-v-zharu;nFvC21VdARM;;;;;;;;;
3F47C904-2A8E-8812-2989-E92259F99D85;Как правильно дышать перед сном;kak-pravilno-dyshat-pered-snom;CgiGKY2VvyI;;;;;;;;;
982931FE-1107-69F5-5119-A5F88A4933B9;"Занятия йогой &ndash; трудный путь к совершенству";zanyatiya-yogoy---trudnyy-put-k-sovershenstvu;;;;;;;;;;
4FE22066-4569-5F46-484E-5ABE359E4333;Как избавиться от грибка ногтей народными средствами;kak-izbavitsya-ot-gribka-nogtey-narodnymi-sredstvami;;;;;;;;;;
22236C32-02C5-D036-8C1B-5F6927F8FFCE;Очищение кишечника в домашних условиях;ochischenie-kishechnika-v-domashnih-usloviyah;;;;;;;;;;
605B04ED-8A1A-AFA7-6117-A590A3D321A6;Как избавиться от грыжи без операции;kak-izbavitsya-ot-gryzhi-bez-operacii;lDeiKNHHU7o;;;;;;;;;
312B0846-28C0-9BF5-AD97-F22E414EBA1E;Как повысить гемоглобин в крови народными средствами;kak-povysit-gemoglobin-v-krovi-narodnymi-sredstvami;;;;;;;;;;
5C86C530-093B-E43E-2A35-78F4AD149554;Как лечить щитовидную железу домашними средствами;kak-lechit-schitovidnuyu-zhelezu-domashnimi-sredstvami;;;;;;;;;;
C5BFC1FF-1D19-4D78-ECAC-AFA94DE0F74E;Как вылечить воспаленный лимфоузел;kak-vylechit-vospalennyy-limfouzel;tQN3a7Jr8kY;;;;;;;;;
A485B017-77D1-9D50-5088-3344FC6CAEC0;Чем полезен чайный гриб;chem-polezen-chaynyy-grib-;;;;;;;;;;
1E716980-DF20-8EAF-965C-59734182C0A0;Полезные свойства березового сока;poleznye-svoystva-berezovogo-soka;;;;;;;;;;
4E9AEDE2-F3B3-1220-CD15-77AD13569702;Как лечить больные колени;kak-lechit-bolnye-koleni;V6I_461hSNA;;;;;;;;;
23ECBF3B-AFB8-92CA-ABB5-74C75DEAB156;Как лечить лимфоузлы под мышками;kak-lechit-limfouzly-pod-myshkami;;;;;;;;;;
41C6132F-623F-997B-5D1F-D3D54FB816AA;Как избавиться от изжоги народными средствами;kak-izbavitsya-ot-izzhogi-narodnymi-sredstvami;z1_tLE5WTG8;;;;;;;;;
05AF6B8C-9E92-EB41-693E-321E9E30D5C9;От каких болезней помогает мумие;ot-kakih-bolezney-pomogaet-mumie;;;;;;;;;;
45E74610-31C6-4DCD-FB25-93AFF81D61CE;Как употреблять шиповник;kak-upotreblyat-shipovnik;;;;;;;;;;
85911878-F418-559E-B095-A7C89D9D7D8B;Как применять сок алоэ;kak-primenyat-sok-aloe;;;;;;;;;;
BE667F7F-7617-E300-BA75-F263304B4B7F;Что делать, если давление высокое;chto-delat-esli-davlenie-vysokoe;bY0XnVDjw8E;;;;;;;;;
4C8A05E3-77B5-5873-50AD-5EE4D4311AF7;Свойства и применение одуванчика;svoystva-i-primenenie-oduvanchika;HWomwURSdQc;;;;;;;;;
754F3F7E-0771-8775-DE5B-CE07E4A05DB8;Как применять березовый дёготь;kak-primenyat-berezovyy-dyogot;Ab0Bm-Jwjkw;;;;;;;;;
E1E5FCA3-9E58-25B8-7150-FD63D328D9B0;Как лечить нервное расстройство;kak-lechit-nervnoe-rasstroystvo;;;;;;;;;;
86D84375-16AE-E273-6C15-FBD710CF3994;Как принимать зверобой;kak-prinimat-zveroboy;;;;;;;;;;
DE4D3DB6-77AC-91CB-4E8F-0F478C362B3B;Народные средства лечения бронхиальной астмы;narodnye-sredstva-lecheniya-bronhialnoy-astmy;;;;;;;;;;
E7AAFA3D-D823-D939-451B-2E58A0BF4004;Как вылечить цистит народными средствами;kak-vylechit-cistit-narodnymi-sredstvami;gUJItBx5zbA;;;;;;;;;
F62E0A71-792E-E990-7E88-24C8E3A622DC;Как лечить боль в коленном суставе;kak-lechit-bol-v-kolennom-sustave;;;;;;;;;;
B473EFA7-01C1-7897-8768-2B31AEA1D3EC;Как снять боли в коленях;kak-snyat-boli-v-kolenyah;;;;;;;;;;
6BCB5F55-26DC-6374-A388-07F88600967A;Как лечить остаточный кашель;kak-lechit-ostatochnyy-kashel;6m3M3460BuU;;;;;;;;;
F9C74B2F-91FF-7BB0-042E-EEE5A5DEEBC3;Какие есть средства от фригидности;kakie-est-sredstva-ot-frigidnosti;;;;;;;;;;
7392F033-84F5-710F-3FBD-4A7BC246F8C5;Как восстановить потенцию у мужчины;kak-vosstanovit-potenciyu-u-muzhchiny;;;;;;;;;;
5743EA36-95FB-1A01-DC7D-0614A651EAE9;Настойка полыни горькой, от чего и как применять;nastoyka-polyni-gorkoy-ot-chego-i-kak-primenyat-;;;;;;;;;;
B58E6CC9-EEBF-4F83-DC47-D399E7373AE1;Применение эфирных масел;primenenie-efirnyh-masel;;;;;;;;;;
FA026B1A-654B-55B2-890F-6D37FECDDAC4;Лечение простуды народной медициной;lechenie-prostudy-narodnoy-medicinoy;;;;;;;;;;
15807368-F8EA-48AE-3CA0-900795F04911;Действенный рецепт, как быстро удалить шипицу в домашних условиях;deystvennyy-recept-kak-bystro-udalit-shipicu-v-domashnih-usloviyah;Ny6_6MU_6Sk;;;;;;;;;
E2A6DD16-D274-A94F-055A-3B68BDF31F8D;Чем полезен поцелуй;chem-polezen-poceluy;xp8cdOKfpq8;;;;;;;;;
F86222A3-6336-4DD4-DFB0-78D4F878237B;Полезно ли ходить босиком по утренней росе;polezno-li-hodit-bosikom-po-utrenney-rose;JYyBZBOZ65U;;;;;;;;;
EF47E5F6-C25A-5BF2-5836-2BA11545A7D3;Народные средства для очистки печени;narodnye-sredstva-dlya-ochistki-pecheni;;;;;;;;;;
99480775-9669-ECF0-3BCE-CA84CB018A4B;Помогает ли водка с перцем от простуды;pomogaet-li-vodka-s-percem-ot-prostudy;d1hq3qWwIB0;;;;;;;;;
8E5397B4-D97C-FA86-4041-6F8D6EADBBBF;Как избавиться от бронхиальной астмы;kak-izbavitsya-ot-bronhialnoy-astmy;NQs8VcbrHXY;;;;;;;;;
BB90582F-F9CC-669B-88C9-EB00DBAA7469;Как лечить ожирение печени народными средствами;kak-lechit-ozhirenie-pecheni-narodnymi-sredstvami;;;;;;;;;;
9320DDCA-C49F-2B66-48D1-3102E77FE761;Как сделать настойку из мухоморов;kak-sdelat-nastoyku-iz-muhomorov;;;;;;;;;;
800DAA57-C826-D1DC-34F2-008F7943220C;Массаж для ребенка от кашля;massazh-dlya-rebenka-ot-kashlya;;;;;;;;;;
F8E9BC8D-E3B5-4A8D-354E-6E622BC7D8E6;Как заваривать черемуху;kak-zavarivat-cheremuhu;;;;;;;;;;
C014752D-169F-4DE7-1BEE-FBC2A532D6AF;Как поднять иммунитет с помощью пчелиной пыльцы;kak-podnyat-immunitet-s-pomoshchyu-pchelinoy-pylcy;;;;;;;;;;
8D6C5C1F-8342-4926-2CE6-D7BE3F922ED0;Как избавиться от пяточной шпоры народными методами;kak-izbavitsya-ot-pyatochnoy-shpory-narodnymi-metodami;;;;;;;;;;
